CodeListIdentifier;VersionIdentifier;ScCode;TaxonomyCode;LatinName;ParentReference;AuthorName;CodeReference;StancodeKeyUniqueIdentifier;StancodeGuidKey;StancodeKeyReference;ReferenceTypeName;LastUpdateDate;CreationDate;ApplicantIdentificationText;ParentStancodeKeyReference
1064;1;2572;2507600540060;Cardamine amara;0;Cardamine amara L.;2572;1032577;053710b7-8cbe-465c-b7ba-195c68190334;1032577;Valid;07-02-2018 09:22:32;07-02-2018 09:22:32;Standatsekretariatet - DCE;
1064;1;2573;2507600540090;Cardamine pratensis;0;;2573;1032578;2146f912-dd39-4947-b519-5af74868b2ea;1032578;Valid;07-02-2018 09:22:32;07-02-2018 09:22:32;Standatsekretariatet - DCE;
1064;1;2574;2507600540091;Cardamine pratensis subsp. pratensis;0;Cardamine pratensis L. subsp. pratensis;2574;1032579;857af6d0-18fe-4c62-b853-293e22a97a10;1032579;Valid;07-02-2018 09:22:32;07-02-2018 09:22:32;Standatsekretariatet - DCE;
1064;1;2575;2507600540092;Cardamine pratensis subsp. polemonioides;0;;2575;1032580;079051e9-7ac9-4255-96dc-4f4ff1073537;1032580;Valid;07-02-2018 09:22:32;07-02-2018 09:22:32;Standatsekretariatet - DCE;
1064;1;2576;2507600540093;Cardamine pratensis subsp. paludosa;0;Cardamine pratensis L. subsp. paludosa (Knaf) Celak.;2576;1032581;0c7baa52-3b34-430e-9a89-44196184d3fa;1032581;Valid;07-02-2018 09:22:32;07-02-2018 09:22:32;Standatsekretariatet - DCE;
1064;1;2577;2507600540120;Cardamine bellidifolia;0;;2577;1032582;c91438c4-826f-439a-9787-97f2671cd2a5;1032582;Valid;07-02-2018 09:22:32;07-02-2018 09:22:32;Standatsekretariatet - DCE;
1064;1;2578;2507600540150;Cardamine parviflora;0;;2578;1032583;baf27610-6aab-40fd-ad79-b936c780fc0b;1032583;Valid;07-02-2018 09:22:32;07-02-2018 09:22:32;Standatsekretariatet - DCE;
1064;1;2579;2507600540180;Cardamine impatiens;0;Cardamine impatiens L.;2579;1032584;2a1ffb6f-9e9d-4cf2-9b6a-884457735998;1032584;Valid;07-02-2018 09:22:32;07-02-2018 09:22:32;Standatsekretariatet - DCE;
1064;1;2580;2507600540210;Cardamine flexuosa;0;Cardamine flexuosa With.;2580;1032585;fd5d7c94-b79c-42e4-bb2b-2ecb4b604d3f;1032585;Valid;07-02-2018 09:22:32;07-02-2018 09:22:32;Standatsekretariatet - DCE;
1064;1;2581;2507600540240;Cardamine hirsuta;0;Cardamine hirsuta L.;2581;1032586;bcff89f9-4c3a-458a-a50c-f78c02212618;1032586;Valid;07-02-2018 09:22:32;07-02-2018 09:22:32;Standatsekretariatet - DCE;
1064;1;2582;2507600540270;Cardamine flexuosa x pratensis;0;Cardamine flexuosa x pratensis;2582;1032587;3cbac0e7-ca46-4f52-a7e8-d2003a7163f5;1032587;Valid;07-02-2018 09:22:32;07-02-2018 09:22:32;Standatsekretariatet - DCE;
1064;1;2583;2507600570000;Arabis;0;Arabis L.;2583;1032588;047ea12f-9442-4bdc-8bf9-84387014d469;1032588;Valid;07-02-2018 09:22:32;07-02-2018 09:22:32;Standatsekretariatet - DCE;
1064;1;2584;2507600570010;Arabidopsis;0;Arabidopsis (DC.) Heynh.;2584;1032589;a5d066ac-bf3d-4696-8d65-94167a6213fe;1032589;Valid;07-02-2018 09:22:32;07-02-2018 09:22:32;Standatsekretariatet - DCE;
1064;1;2585;2507600570020;Cardaminopsis;0;Cardaminopsis (C. A. Mey.) Hayek;2585;1032590;af8ccabc-dbe3-4cb8-965e-78360addb84a;1032590;Valid;07-02-2018 09:22:32;07-02-2018 09:22:32;Standatsekretariatet - DCE;
1064;1;2586;2507600570030;Arabidopsis thaliana;0;Arabidopsis thaliana (L.) Heynh.;2586;1032591;8cc3b28f-fd45-442e-9dcc-dfad465d0046;1032591;Valid;07-02-2018 09:22:32;07-02-2018 09:22:32;Standatsekretariatet - DCE;
1064;1;2587;2507600570060;Arabidopsis suecica;0;Arabidopsis suecica (Fr.) Norrl.;2587;1032592;df6ad94f-0a01-47e0-a6ca-ccea27a98726;1032592;Valid;07-02-2018 09:22:32;07-02-2018 09:22:32;Standatsekretariatet - DCE;
1064;1;2588;2507600570090;Arabidopsis arenosa;0;Arabidopsis arenosa (L.) Lawalrée;2588;1032593;9d0fb7c5-86c3-4001-a31d-e57024fe2296;1032593;Valid;07-02-2018 09:22:32;07-02-2018 09:22:32;Standatsekretariatet - DCE;
1064;1;2589;2507600570120;Cardaminopsis petraea;0;;2589;1032594;805a5acb-f85a-4e96-a781-4acaa2759a96;1032594;Valid;07-02-2018 09:22:32;07-02-2018 09:22:32;Standatsekretariatet - DCE;
1064;1;2590;2507600570150;Cardaminopsis halleri;0;;2590;1032595;d9a8b992-6c69-47d7-8f24-566229055b15;1032595;Valid;07-02-2018 09:22:32;07-02-2018 09:22:32;Standatsekretariatet - DCE;
1064;1;2591;2507600570180;Turritis glabra;0;Turritis glabra L.;2591;1032596;c673a289-f449-493a-aac5-26812c41e8a8;1032596;Valid;07-02-2018 09:22:32;07-02-2018 09:22:32;Standatsekretariatet - DCE;
1064;1;2592;2507600570210;Arabis planisiliqua;0;;2592;1032597;bf240a27-78ba-4b7e-8e8a-31c38f4ca2c8;1032597;Valid;07-02-2018 09:22:32;07-02-2018 09:22:32;Standatsekretariatet - DCE;
1064;1;2593;2507600570240;Arabis borealis;0;;2593;1032598;cfd13095-bac5-43d1-bd91-dde8ec0e73c9;1032598;Valid;07-02-2018 09:22:32;07-02-2018 09:22:32;Standatsekretariatet - DCE;
1064;1;2594;2507600570270;Arabis hirsuta;0;Arabis hirsuta (L.) Scop.;2594;1032599;9e11fb11-cd1f-426e-aad5-318fc9dfaeeb;1032599;Valid;07-02-2018 09:22:32;07-02-2018 09:22:32;Standatsekretariatet - DCE;
1064;1;2595;2507600570271;Arabis hirsuta var. hirsuta;0;Arabis hirsuta (L.) Scop. var. hirsuta;2595;1032600;eb634f94-9379-4054-aa61-6ca3f17d191b;1032600;Valid;07-02-2018 09:22:32;07-02-2018 09:22:32;Standatsekretariatet - DCE;
1064;1;2596;2507600570272;Arabis hirsuta var. glaberrima;0;Arabis hirsuta (L.) Scop. var. glaberrima Wahlenb.;2596;1032601;fce4f902-68aa-4c7e-a283-f7799b967c4b;1032601;Valid;07-02-2018 09:22:32;07-02-2018 09:22:32;Standatsekretariatet - DCE;
1064;1;2597;2507600570300;Arabis corymbiflora;0;;2597;1032602;1625b6e9-cc58-4553-9658-1c959ed2159c;1032602;Valid;07-02-2018 09:22:32;07-02-2018 09:22:32;Standatsekretariatet - DCE;
1064;1;2598;2507600570330;Arabis pendula;0;;2598;1032603;f25c093c-a429-4a1a-bf27-7fdb11cc89f2;1032603;Valid;07-02-2018 09:22:32;07-02-2018 09:22:32;Standatsekretariatet - DCE;
1064;1;2599;2507600570360;Arabis alpina;0;Arabis alpina L.;2599;1032604;36247e15-633c-4edc-bc7c-bb1b9a5de4c2;1032604;Valid;07-02-2018 09:22:32;07-02-2018 09:22:32;Standatsekretariatet - DCE;
1064;1;2600;2507600570361;Arabis alpina var. alpina;0;;2600;1032605;7eca2463-5081-4101-a966-c2d29fe2e06e;1032605;Valid;07-02-2018 09:22:32;07-02-2018 09:22:32;Standatsekretariatet - DCE;
1064;1;2601;2507600570362;Arabis alpina var. glabrata;0;;2601;1032606;708920e9-efb2-4272-b5f5-efddb28a5736;1032606;Valid;07-02-2018 09:22:32;07-02-2018 09:22:32;Standatsekretariatet - DCE;
1064;1;2602;2507600570390;Arabis caucasica;0;Arabis caucasica Willd. ex Schltdl.;2602;1032607;deb26880-38d2-4820-8638-649898dc66b0;1032607;Valid;07-02-2018 09:22:33;07-02-2018 09:22:33;Standatsekretariatet - DCE;
1064;1;2603;2507600570420;Arabis ciliata;0;Arabis ciliata Clairv.;2603;1032608;2e523891-299b-47f7-b97d-ed974f8db910;1032608;Valid;07-02-2018 09:22:33;07-02-2018 09:22:33;Standatsekretariatet - DCE;
1064;1;2604;2507600600000;Lunaria;0;Lunaria L.;2604;1032609;08574c67-4864-40d0-b3f8-00786ea8e819;1032609;Valid;07-02-2018 09:22:33;07-02-2018 09:22:33;Standatsekretariatet - DCE;
1064;1;2605;2507600600030;Lunaria rediviva;0;Lunaria rediviva L.;2605;1032610;575bc916-c567-4ce3-ba06-468fbe588f06;1032610;Valid;07-02-2018 09:22:33;07-02-2018 09:22:33;Standatsekretariatet - DCE;
1064;1;2606;2507600600060;Lunaria annua;0;Lunaria annua L.;2606;1032611;2592f9ce-f255-43aa-91ff-4611d8ce9477;1032611;Valid;07-02-2018 09:22:33;07-02-2018 09:22:33;Standatsekretariatet - DCE;
1064;1;2607;2507600630000;Alyssum;0;Alyssum L.;2607;1032612;ebff9124-fbc1-4835-a096-5e722135bd57;1032612;Valid;07-02-2018 09:22:33;07-02-2018 09:22:33;Standatsekretariatet - DCE;
1064;1;2608;2507600630030;Alyssum alyssoides;0;Alyssum alyssoides (L.) L.;2608;1032613;2ddf429b-8a1d-4e04-83b5-c3948ae06564;1032613;Valid;07-02-2018 09:22:33;07-02-2018 09:22:33;Standatsekretariatet - DCE;
1064;1;2609;2507600630060;Alyssum desertorum;0;Alyssum turkestanicum Regel & Schmalh.;2609;1032614;13fbd80a-b231-4e17-b35d-30955bf809df;1032614;Valid;07-02-2018 09:22:33;07-02-2018 09:22:33;Standatsekretariatet - DCE;
1064;1;2610;2507600630090;Alyssum hirsutum;0;;2610;1032615;e50d03a3-3d4a-4344-8c3c-1a6fe3350cde;1032615;Valid;07-02-2018 09:22:33;07-02-2018 09:22:33;Standatsekretariatet - DCE;
1064;1;2611;2507600630120;Aurinia saxatilis;0;Aurinia saxatilis (L.) Desv.;2611;1032616;2199fce0-5127-42e3-8473-553b40fd734d;1032616;Valid;07-02-2018 09:22:33;07-02-2018 09:22:33;Standatsekretariatet - DCE;
1064;1;2612;2507600630150;Alyssum murale;0;Alyssum murale Waldst. & Kit.;2612;1032617;ef5eff86-ed02-4eb1-b6b3-af7383404d29;1032617;Valid;07-02-2018 09:22:33;07-02-2018 09:22:33;Standatsekretariatet - DCE;
1064;1;2613;2507600630180;Alyssum campestre;0;Alyssum campestre (L.) L.;2613;1032618;a1ca1d98-00d8-4b2b-ab51-92b9a8dae232;1032618;Valid;07-02-2018 09:22:33;07-02-2018 09:22:33;Standatsekretariatet - DCE;
1064;1;2614;2507600630210;Alyssum montanum;0;Alyssum montanum L.;2614;1032619;801b0feb-ba04-4ad0-88c1-62651214ab29;1032619;Valid;07-02-2018 09:22:33;07-02-2018 09:22:33;Standatsekretariatet - DCE;
1064;1;2615;2507600660000;Berteroa;0;Berteroa DC.;2615;1032620;0837094a-d520-48fb-b064-47e794574df9;1032620;Valid;07-02-2018 09:22:33;07-02-2018 09:22:33;Standatsekretariatet - DCE;
1064;1;2616;2507600660030;Berteroa incana;0;Berteroa incana (L.) DC.;2616;1032621;8cdb92f0-febb-4cf1-8846-9a623dcdc753;1032621;Valid;07-02-2018 09:22:33;07-02-2018 09:22:33;Standatsekretariatet - DCE;
1064;1;2617;2507600690000;Lobularia;0;Lobularia Desv.;2617;1032622;b2d53e60-5c2c-48a4-9087-89e70f5559b2;1032622;Valid;07-02-2018 09:22:33;07-02-2018 09:22:33;Standatsekretariatet - DCE;
1064;1;2618;2507600690030;Lobularia maritima;0;Lobularia maritima (L.) Desv.;2618;1032623;8a6d3f67-855e-4583-a888-14baa4d569fc;1032623;Valid;07-02-2018 09:22:33;07-02-2018 09:22:33;Standatsekretariatet - DCE;
1064;1;2619;2507600720000;Draba;0;Draba L.;2619;1032624;50a47889-82bd-4111-a6f5-addbcd4460de;1032624;Valid;07-02-2018 09:22:33;07-02-2018 09:22:33;Standatsekretariatet - DCE;
1064;1;2620;2507600720030;Draba alpina;0;;2620;1032625;74e5f2c6-4961-4987-904c-976e06d5e016;1032625;Valid;07-02-2018 09:22:33;07-02-2018 09:22:33;Standatsekretariatet - DCE;
1064;1;2621;2507600720060;Draba alpina x cacuminum;0;;2621;1032626;5c96e47c-da23-44dd-8f91-968299cd5132;1032626;Valid;07-02-2018 09:22:33;07-02-2018 09:22:33;Standatsekretariatet - DCE;
1064;1;2622;2507600720090;Draba alpina x fladnizensis;0;;2622;1032627;f05e8c2e-5cad-4382-89e7-a5e97c362f1a;1032627;Valid;07-02-2018 09:22:33;07-02-2018 09:22:33;Standatsekretariatet - DCE;
1064;1;2623;2507600720120;Draba alpina x daurica;0;;2623;1032628;cba74829-7c41-4398-bcbb-999902545de2;1032628;Valid;07-02-2018 09:22:33;07-02-2018 09:22:33;Standatsekretariatet - DCE;
1064;1;2624;2507600720150;Draba alpina x lactea;0;;2624;1032629;49a527d7-8ed4-40b5-875c-0bff833ca90a;1032629;Valid;07-02-2018 09:22:33;07-02-2018 09:22:33;Standatsekretariatet - DCE;
1064;1;2625;2507600720180;Draba alpina x norvegica;0;;2625;1032630;2770c577-5680-454b-8dec-9e126ef36829;1032630;Valid;07-02-2018 09:22:33;07-02-2018 09:22:33;Standatsekretariatet - DCE;
1064;1;2626;2507600720210;Draba oxycarpa;0;;2626;1032631;e616b44d-b246-403c-8588-d6590c5fe45c;1032631;Valid;07-02-2018 09:22:33;07-02-2018 09:22:33;Standatsekretariatet - DCE;
1064;1;2627;2507600720240;Draba adamsii;0;;2627;1032632;28561594-1443-4af4-b776-04efa280d26e;1032632;Valid;07-02-2018 09:22:33;07-02-2018 09:22:33;Standatsekretariatet - DCE;
1064;1;2628;2507600720270;Draba nivalis;0;;2628;1032633;9d70a63c-2a0b-4b01-b99a-fe729fbe5991;1032633;Valid;07-02-2018 09:22:33;07-02-2018 09:22:33;Standatsekretariatet - DCE;
1064;1;2629;2507600720300;Draba nivalis x norvegica;0;;2629;1032634;f6383589-87a0-4da4-a52a-2d89194e3296;1032634;Valid;07-02-2018 09:22:33;07-02-2018 09:22:33;Standatsekretariatet - DCE;
1064;1;2630;2507600720330;Draba norvegica;0;;2630;1032635;39217e1c-5a8a-4df5-be0e-1c417da7a863;1032635;Valid;07-02-2018 09:22:33;07-02-2018 09:22:33;Standatsekretariatet - DCE;
1064;1;2631;2507600720360;Draba subcapitata;0;;2631;1032636;c5f3e36c-8586-4677-9203-428aa114e248;1032636;Valid;07-02-2018 09:22:33;07-02-2018 09:22:33;Standatsekretariatet - DCE;
1064;1;2632;2507600720390;Draba cacuminum;0;;2632;1032637;f79a90c9-ace7-4cf0-80b0-a4faf86f94b2;1032637;Valid;07-02-2018 09:22:33;07-02-2018 09:22:33;Standatsekretariatet - DCE;
1064;1;2633;2507600720420;Draba fladnizensis;0;;2633;1032638;7ebeba73-208a-4152-99a7-b29cd0af5557;1032638;Valid;07-02-2018 09:22:33;07-02-2018 09:22:33;Standatsekretariatet - DCE;
1064;1;2634;2507600720450;Draba fladnizensis x nivalis;0;;2634;1032639;46f6e796-b060-4fa7-bcf3-a2629dbcdef0;1032639;Valid;07-02-2018 09:22:33;07-02-2018 09:22:33;Standatsekretariatet - DCE;
1064;1;2635;2507600720480;Draba fladnizensis x norvegica;0;;2635;1032640;70d4b639-9070-4d73-b2cf-68174599610c;1032640;Valid;07-02-2018 09:22:33;07-02-2018 09:22:33;Standatsekretariatet - DCE;
1064;1;2636;2507600720510;Draba fladnizensis x daurica;0;;2636;1032641;54010d85-66d8-49cc-bfc2-9c307d465e8b;1032641;Valid;07-02-2018 09:22:33;07-02-2018 09:22:33;Standatsekretariatet - DCE;
1064;1;2637;2507600720540;Draba fladnizensis x lactea;0;;2637;1032642;8daf5ced-0797-43ee-90b6-62423691c502;1032642;Valid;07-02-2018 09:22:33;07-02-2018 09:22:33;Standatsekretariatet - DCE;
1064;1;2638;2507600720570;Draba lactea;0;;2638;1032643;faf09c56-c63e-4395-823a-44348f1fd3b8;1032643;Valid;07-02-2018 09:22:34;07-02-2018 09:22:34;Standatsekretariatet - DCE;
1064;1;2639;2507600720600;Draba lactea x nivalis;0;;2639;1032644;e9660ebe-a39e-4824-9c42-ce39cf35f98b;1032644;Valid;07-02-2018 09:22:34;07-02-2018 09:22:34;Standatsekretariatet - DCE;
1064;1;2640;2507600720630;Draba lactea x norvegica;0;;2640;1032645;68df7a96-8dc7-4f7b-9c39-46e38d208d7a;1032645;Valid;07-02-2018 09:22:34;07-02-2018 09:22:34;Standatsekretariatet - DCE;
1064;1;2641;2507600720660;Draba daurica;0;;2641;1032646;b7a1df3b-ebb9-4b99-87eb-a3db5e3ad0a0;1032646;Valid;07-02-2018 09:22:34;07-02-2018 09:22:34;Standatsekretariatet - DCE;
1064;1;2642;2507600720690;Draba daurica x incana;0;;2642;1032647;897c6b34-a85a-486e-9528-c6d6c1bbb62f;1032647;Valid;07-02-2018 09:22:34;07-02-2018 09:22:34;Standatsekretariatet - DCE;
1064;1;2643;2507600720720;Draba daurica x nivalis;0;;2643;1032648;554457a3-446c-4b2a-b92c-228ec8362083;1032648;Valid;07-02-2018 09:22:34;07-02-2018 09:22:34;Standatsekretariatet - DCE;
1064;1;2644;2507600720750;Draba daurica x norvegica;0;;2644;1032649;6d596a27-d5fc-463e-99c4-aa57a140bdb9;1032649;Valid;07-02-2018 09:22:34;07-02-2018 09:22:34;Standatsekretariatet - DCE;
1064;1;2645;2507600720780;Draba cinerea;0;;2645;1032650;df755eca-29c5-436b-8a24-d34470c7090c;1032650;Valid;07-02-2018 09:22:34;07-02-2018 09:22:34;Standatsekretariatet - DCE;
1064;1;2646;2507600720810;Draba dovrensis;0;;2646;1032651;1973bf5c-e66d-451e-a65f-b9a037074410;1032651;Valid;07-02-2018 09:22:34;07-02-2018 09:22:34;Standatsekretariatet - DCE;
1064;1;2647;2507600720840;Draba incana;0;Draba incana L.;2647;1032652;0442768d-7310-4bd7-b68c-d12618fcaa84;1032652;Valid;07-02-2018 09:22:34;07-02-2018 09:22:34;Standatsekretariatet - DCE;
1064;1;2648;2507600720870;Draba incana x norvegica;0;;2648;1032653;64133b23-aba3-4aa2-ad9a-96f432afafaf;1032653;Valid;07-02-2018 09:22:34;07-02-2018 09:22:34;Standatsekretariatet - DCE;
1064;1;2649;2507600720900;Draba muralis;0;Draba muralis L.;2649;1032654;6347a628-f083-41df-a583-18da5b6b19c3;1032654;Valid;07-02-2018 09:22:34;07-02-2018 09:22:34;Standatsekretariatet - DCE;
1064;1;2650;2507600720930;Draba nemorosa;0;;2650;1032655;b190819c-dd75-4d1e-a7b2-b56a0cdc48f5;1032655;Valid;07-02-2018 09:22:34;07-02-2018 09:22:34;Standatsekretariatet - DCE;
1064;1;2651;2507600720960;Draba crassifolia;0;;2651;1032656;d1730190-ffd5-48b8-bc5e-b2c55380ff8b;1032656;Valid;07-02-2018 09:22:34;07-02-2018 09:22:34;Standatsekretariatet - DCE;
1064;1;2652;2507600750000;Erophila;0;Erophila DC.;2652;1032657;56e52e67-deb9-47a4-bd60-ac91a83a6e65;1032657;Valid;07-02-2018 09:22:34;07-02-2018 09:22:34;Standatsekretariatet - DCE;
1064;1;2653;2507600750030;Draba verna;0;Draba verna L.;2653;1032658;2121f3be-43b0-4889-a957-53b52cba3ba1;1032658;Valid;07-02-2018 09:22:34;07-02-2018 09:22:34;Standatsekretariatet - DCE;
1064;1;2654;2507600780000;Cochlearia;0;Cochlearia L.;2654;1032659;354a12a9-64a4-474e-87fe-29c1525108ed;1032659;Valid;07-02-2018 09:22:34;07-02-2018 09:22:34;Standatsekretariatet - DCE;
1064;1;2655;2507600780030;Cochlearia danica;0;Cochlearia danica L.;2655;1032660;c83a7fd0-363c-4fbc-87e3-2fd87731ab19;1032660;Valid;07-02-2018 09:22:34;07-02-2018 09:22:34;Standatsekretariatet - DCE;
1064;1;2656;2507600780060;Cochlearia officinalis;0;;2656;1032661;bd276e68-e27a-43c5-bef9-42df46b062a7;1032661;Valid;07-02-2018 09:22:34;07-02-2018 09:22:34;Standatsekretariatet - DCE;
1064;1;2657;2507600780061;Cochlearia officinalis subsp. officinalis;0;Cochlearia officinalis L. subsp. officinalis;2657;1032662;669cccc7-e9c3-4e3e-ba43-80e9289c4fbb;1032662;Valid;07-02-2018 09:22:34;07-02-2018 09:22:34;Standatsekretariatet - DCE;
1064;1;2658;2507600780062;Cochlearia officinalis subsp. anglica;0;Cochlearia officinalis L. subsp. anglica (L.) Asch. & Graebn.;2658;1032663;9add5135-b550-4b5b-b4e1-21227de0ec30;1032663;Valid;07-02-2018 09:22:34;07-02-2018 09:22:34;Standatsekretariatet - DCE;
1064;1;2659;2507600780090;Cochlearia fenestrata;0;;2659;1032664;8491f844-73f1-446f-89db-b94a38e3777d;1032664;Valid;07-02-2018 09:22:34;07-02-2018 09:22:34;Standatsekretariatet - DCE;
1064;1;2660;2507600780120;Cochlearia groenlandica;0;;2660;1032665;fbfbef93-fc16-42b9-8188-fd13ecae72d9;1032665;Valid;07-02-2018 09:22:34;07-02-2018 09:22:34;Standatsekretariatet - DCE;
1064;1;2661;2507600780150;Cochlearia anglica x officinalis;0;;2661;1032666;54e4793c-5ed8-4ce0-a81b-d26cefd8af4f;1032666;Valid;07-02-2018 09:22:34;07-02-2018 09:22:34;Standatsekretariatet - DCE;
1064;1;2662;2507600810000;Camelina;0;Camelina Crantz;2662;1032667;974e46cc-baf6-40f6-8405-7645b07a717e;1032667;Valid;07-02-2018 09:22:34;07-02-2018 09:22:34;Standatsekretariatet - DCE;
1064;1;2663;2507600810030;Camelina sativa;0;Camelina sativa (L.) Crantz;2663;1032668;62719cbc-9077-4e35-ae32-652f42923bd6;1032668;Valid;07-02-2018 09:22:34;07-02-2018 09:22:34;Standatsekretariatet - DCE;
1064;1;2664;2507600810031;Camelina sativa subsp. sativa;0;;2664;1032669;aa785c56-0a5a-432e-a362-fa779e3da04b;1032669;Valid;07-02-2018 09:22:34;07-02-2018 09:22:34;Standatsekretariatet - DCE;
1064;1;2665;2507600810032;Camelina sativa subsp. zingeri;0;Camelina sativa subsp. zingeri (Mirek) Smejkal;2665;1032670;bc4d563f-a826-45ca-9736-37f2e1c15a86;1032670;Valid;07-02-2018 09:22:34;07-02-2018 09:22:34;Standatsekretariatet - DCE;
1064;1;2666;2507600810033;Camelina microcarpa;0;Camelina microcarpa Andrz.;2666;1032671;309240b2-e64a-482d-a171-29bfb64c61eb;1032671;Valid;07-02-2018 09:22:34;07-02-2018 09:22:34;Standatsekretariatet - DCE;
1064;1;2667;2507600810034;Camelina alyssum subsp. alyssum;0;Camelina alyssum (Mill.) Thell. subsp. alyssum;2667;1032672;332c3042-e68e-47f3-a903-2e6340a4608c;1032672;Valid;07-02-2018 09:22:34;07-02-2018 09:22:34;Standatsekretariatet - DCE;
1064;1;2668;2507600810035;Camelina alyssum subsp. integerrima;0;Camelina alyssum (Mill.) Thell. subsp. integerrima (Celak.) Smejkal;2668;1032673;529b8b1c-4c67-4627-9f6f-e02772438379;1032673;Valid;07-02-2018 09:22:34;07-02-2018 09:22:34;Standatsekretariatet - DCE;
1064;1;2669;2507600810036;Camelina microcarpa subsp. microcarpa;0;Camelina microcarpa Andrz. ex DC. subsp. microcarpa;2669;1032674;7a366005-f051-4215-9e91-8f10044882d3;1032674;Valid;07-02-2018 09:22:34;07-02-2018 09:22:34;Standatsekretariatet - DCE;
1064;1;2670;2507600840000;Neslia;0;Neslia Desv.;2670;1032675;815a2b9f-5a10-47eb-9c04-ea43d7cc665c;1032675;Valid;07-02-2018 09:22:34;07-02-2018 09:22:34;Standatsekretariatet - DCE;
1064;1;2671;2507600840030;Neslia paniculata;0;Neslia paniculata (L.) Desv.;2671;1032676;06d772cf-0e94-4465-a6f7-95f13c161ef3;1032676;Valid;07-02-2018 09:22:34;07-02-2018 09:22:34;Standatsekretariatet - DCE;
1064;1;2672;2507600840031;Neslia paniculata subsp. paniculata;0;Neslia paniculata (L.) Desv. subsp. paniculata;2672;1032677;fe8dc555-63d0-40af-a2d8-39a985592204;1032677;Valid;07-02-2018 09:22:34;07-02-2018 09:22:34;Standatsekretariatet - DCE;
1064;1;2673;2507600840032;Neslia paniculata subsp. thracica;0;Neslia paniculata (L.) Desv. subsp. thracica (Velen.) Bornm.;2673;1032678;97665a23-1a10-41e3-945f-aa284b9443b4;1032678;Valid;07-02-2018 09:22:34;07-02-2018 09:22:34;Standatsekretariatet - DCE;
1064;1;2674;2507600870000;Capsella;0;Capsella Medik.;2674;1032679;143d896c-8591-498e-89fc-9d6e5c0f76e0;1032679;Valid;07-02-2018 09:22:35;07-02-2018 09:22:35;Standatsekretariatet - DCE;
1064;1;2675;2507600870030;Capsella bursa-pastoris;0;Capsella bursa-pastoris (L.) Medik.;2675;1032680;da853792-6aa1-4903-b8a1-c007dbd84551;1032680;Valid;07-02-2018 09:22:35;07-02-2018 09:22:35;Standatsekretariatet - DCE;
1064;1;2676;2507600900000;Hornungia;0;Hornungia Rchb.;2676;1032681;5670a5a7-4284-428f-9cb1-37ad8c57ae15;1032681;Valid;07-02-2018 09:22:35;07-02-2018 09:22:35;Standatsekretariatet - DCE;
1064;1;2677;2507600900030;Hornungia petraea;0;Hornungia petraea (L.) Rchb.;2677;1032682;f0b9543a-930a-4ca5-9414-d5dde3268118;1032682;Valid;07-02-2018 09:22:35;07-02-2018 09:22:35;Standatsekretariatet - DCE;
1064;1;2678;2507600930000;Teesdalia;0;Teesdalia R. Br.;2678;1032683;22b2bcc0-3118-45bd-a3c5-aeeccad329c8;1032683;Valid;07-02-2018 09:22:35;07-02-2018 09:22:35;Standatsekretariatet - DCE;
1064;1;2679;2507600930030;Teesdalia nudicaulis;0;Teesdalia nudicaulis (L.) R. Br;2679;1032684;464c2c66-dd00-4595-a844-38a1cd24cc6c;1032684;Valid;07-02-2018 09:22:35;07-02-2018 09:22:35;Standatsekretariatet - DCE;
1064;1;2680;2507600960000;Thlaspi;0;Thlaspi L.;2680;1032685;7e1a8f69-bc79-44c6-8b5c-6e026688bc25;1032685;Valid;07-02-2018 09:22:35;07-02-2018 09:22:35;Standatsekretariatet - DCE;
1064;1;2681;2507600960030;Thlaspi arvense;0;Thlaspi arvense L.;2681;1032686;5bb6b9ab-67c9-46f7-8b98-9ea3241a60d0;1032686;Valid;07-02-2018 09:22:35;07-02-2018 09:22:35;Standatsekretariatet - DCE;
1064;1;2682;2507600960060;Microthlaspi perfoliatum;0;Microthlaspi perfoliatum (L.) F.K. Mey.;2682;1032687;1c7e6bf8-3c75-4bc8-a821-3d1baea046e2;1032687;Valid;07-02-2018 09:22:35;07-02-2018 09:22:35;Standatsekretariatet - DCE;
1064;1;2683;2507600960090;Thlaspi alpestre;0;;2683;1032688;8e5aa58b-062d-43b1-9236-0bc9c28889f9;1032688;Valid;07-02-2018 09:22:35;07-02-2018 09:22:35;Standatsekretariatet - DCE;
1064;1;2684;2507600960091;Noccaea caerulescens;0;Noccaea caerulescens (J. Presl & C. Presl) F.K. Mey.;2684;1032689;603ba995-8647-40a9-b608-5cdb177e551c;1032689;Valid;07-02-2018 09:22:35;07-02-2018 09:22:35;Standatsekretariatet - DCE;
1064;1;2685;2507600960092;Thlaspi alpestre subsp. brachypetalum;0;;2685;1032690;ceb4aedd-980c-48aa-8a98-190fd0c2b4d3;1032690;Valid;07-02-2018 09:22:35;07-02-2018 09:22:35;Standatsekretariatet - DCE;
1064;1;2686;2507600990000;Iberis;0;Iberis L.;2686;1032691;282633b7-f0aa-415d-be8d-b08b200c7211;1032691;Valid;07-02-2018 09:22:35;07-02-2018 09:22:35;Standatsekretariatet - DCE;
1064;1;2687;2507600990030;Iberis amara;0;Iberis amara L.;2687;1032692;0f64a43b-be8d-4ffd-8942-01aea522c1b5;1032692;Valid;07-02-2018 09:22:35;07-02-2018 09:22:35;Standatsekretariatet - DCE;
